datetime,zone,pickup_count,temperature,precipitation,is_holiday,is_raining
2021-4-30 12:00,Midtown,15,17.5,0,0,0
2021-4-30 12:00,Suburb,4,17.5,0,0,0
2021-4-30 12:00,Uptown,13,17.5,0,0,0
2021-4-30 13:00,Airport,41,21.6,0,0,0
2021-4-30 13:00,Downtown,22,21.6,0,0,0
2021-4-30 13:00,Midtown,16,21.6,0,0,0
2021-4-30 13:00,Suburb,2,21.6,0,0,0
2021-4-30 13:00,Uptown,3,21.6,0,0,0
2021-4-30 14:00,Airport,43,17.6,0,0,0
2021-4-30 14:00,Downtown,25,17.6,0,0,0
2021-4-30 14:00,Midtown,31,17.6,0,0,0
2021-4-30 14:00,Suburb,5,17.6,0,0,0
2021-4-30 14:00,Uptown,18,17.6,0,0,0
2021-4-30 15:00,Airport,65,24.5,1,0,1
2021-4-30 15:00,Downtown,42,24.5,1,0,1
2021-4-30 15:00,Midtown,69,24.5,1,0,1
2021-4-30 15:00,Suburb,7,24.5,1,0,1
2021-4-30 15:00,Uptown,29,24.5,1,0,1
2021-4-30 16:00,Airport,73,18,0,0,0
2021-4-30 16:00,Downtown,52,18,0,0,0
2021-4-30 16:00,Midtown,88,18,0,0,0
2021-4-30 16:00,Suburb,15,18,0,0,0
2021-4-30 16:00,Uptown,20,18,0,0,0
2021-4-30 17:00,Airport,90,20.3,6.1,0,1
2021-4-30 17:00,Downtown,109,20.3,6.1,0,1
2021-4-30 17:00,Midtown,147,20.3,6.1,0,1
2021-4-30 17:00,Suburb,16,20.3,6.1,0,1
2021-4-30 17:00,Uptown,57,20.3,6.1,0,1
2021-4-30 18:00,Airport,64,14.3,0,0,0
2021-4-30 18:00,Downtown,57,14.3,0,0,0
2021-4-30 18:00,Midtown,118,14.3,0,0,0
2021-4-30 18:00,Suburb,12,14.3,0,0,0
2021-4-30 18:00,Uptown,39,14.3,0,0,0
2021-4-30 19:00,Airport,51,18.6,0,0,0
2021-4-30 19:00,Downtown,86,18.6,0,0,0
2021-4-30 19:00,Midtown,103,18.6,0,0,0
2021-4-30 19:00,Suburb,16,18.6,0,0,0
2021-4-30 19:00,Uptown,29,18.6,0,0,0
2021-4-30 20:00,Airport,50,17,0,0,0
2021-4-30 20:00,Downtown,50,17,0,0,0
2021-4-30 20:00,Midtown,72,17,0,0,0
2021-4-30 20:00,Suburb,10,17,0,0,0
2021-4-30 20:00,Uptown,31,17,0,0,0
2021-4-30 21:00,Airport,48,18.2,0,0,0
2021-4-30 21:00,Downtown,127,18.2,0,0,0
2021-4-30 21:00,Midtown,59,18.2,0,0,0
2021-4-30 21:00,Suburb,13,18.2,0,0,0
2021-4-30 21:00,Uptown,37,18.2,0,0,0
2021-4-30 22:00,Airport,48,16.8,0,0,0
2021-4-30 22:00,Downtown,93,16.8,0,0,0
2021-4-30 22:00,Midtown,46,16.8,0,0,0
2021-4-30 22:00,Suburb,4,16.8,0,0,0
2021-4-30 22:00,Uptown,29,16.8,0,0,0
2021-4-30 23:00,Airport,54,15.1,0,0,0
2021-4-30 23:00,Downtown,87,15.1,0,0,0
2021-4-30 23:00,Midtown,41,15.1,0,0,0
2021-4-30 23:00,Suburb,5,15.1,0,0,0
2021-4-30 23:00,Uptown,19,15.1,0,0,0
2021-5-1 0:00,Airport,23,19.6,0,0,0
2021-5-1 0:00,Downtown,91,19.6,0,0,0
2021-5-1 0:00,Midtown,19,19.6,0,0,0
2021-5-1 0:00,Suburb,6,19.6,0,0,0
2021-5-1 0:00,Uptown,12,19.6,0,0,0
2021-5-1 1:00,Airport,29,16.4,0,0,0
2021-5-1 1:00,Downtown,77,16.4,0,0,0
2021-5-1 1:00,Midtown,26,16.4,0,0,0
2021-5-1 1:00,Suburb,5,16.4,0,0,0
2021-5-1 1:00,Uptown,10,16.4,0,0,0
2021-5-1 2:00,Airport,35,13.1,0,0,0
2021-5-1 2:00,Downtown,86,13.1,0,0,0
2021-5-1 2:00,Midtown,21,13.1,0,0,0
2021-5-1 2:00,Suburb,3,13.1,0,0,0
2021-5-1 2:00,Uptown,9,13.1,0,0,0
2021-5-1 3:00,Airport,27,15.2,0,0,0
2021-5-1 3:00,Downtown,6,15.2,0,0,0
2021-5-1 3:00,Midtown,4,15.2,0,0,0
2021-5-1 3:00,Suburb,0,15.2,0,0,0
2021-5-1 3:00,Uptown,1,15.2,0,0,0
2021-5-1 4:00,Airport,18,8.8,0,0,0
2021-5-1 4:00,Downtown,9,8.8,0,0,0
2021-5-1 4:00,Midtown,9,8.8,0,0,0
2021-5-1 4:00,Suburb,3,8.8,0,0,0
2021-5-1 4:00,Uptown,8,8.8,0,0,0
2021-5-1 5:00,Airport,30,13.7,0,0,0
2021-5-1 5:00,Downtown,10,13.7,0,0,0
2021-5-1 5:00,Midtown,16,13.7,0,0,0
2021-5-1 5:00,Suburb,1,13.7,0,0,0
2021-5-1 5:00,Uptown,9,13.7,0,0,0
2021-5-1 6:00,Airport,32,17.8,0,0,0
2021-5-1 6:00,Downtown,22,17.8,0,0,0
2021-5-1 6:00,Midtown,41,17.8,0,0,0
2021-5-1 6:00,Suburb,6,17.8,0,0,0
2021-5-1 6:00,Uptown,14,17.8,0,0,0
2021-5-1 7:00,Airport,36,14.8,0,0,0
2021-5-1 7:00,Downtown,34,14.8,0,0,0
2021-5-1 7:00,Midtown,52,14.8,0,0,0
2021-5-1 7:00,Suburb,9,14.8,0,0,0
2021-5-1 7:00,Uptown,22,14.8,0,0,0
2021-5-1 8:00,Airport,52,16.9,1.4,0,1
2021-5-1 8:00,Downtown,67,16.9,1.4,0,1
2021-5-1 8:00,Midtown,90,16.9,1.4,0,1
2021-5-1 8:00,Suburb,5,16.9,1.4,0,1
2021-5-1 8:00,Uptown,31,16.9,1.4,0,1
2021-5-1 9:00,Airport,36,15.1,0,0,0
2021-5-1 9:00,Downtown,48,15.1,0,0,0
2021-5-1 9:00,Midtown,59,15.1,0,0,0
2021-5-1 9:00,Suburb,12,15.1,0,0,0
2021-5-1 9:00,Uptown,23,15.1,0,0,0
2021-5-1 10:00,Airport,35,19.8,0,0,0
2021-5-1 10:00,Downtown,29,19.8,0,0,0
2021-5-1 10:00,Midtown,42,19.8,0,0,0
2021-5-1 10:00,Suburb,4,19.8,0,0,0
2021-5-1 10:00,Uptown,11,19.8,0,0,0
2021-5-1 11:00,Airport,18,19.2,0,0,0
2021-5-1 11:00,Downtown,14,19.2,0,0,0
2021-5-1 11:00,Midtown,16,19.2,0,0,0
2021-5-1 11:00,Suburb,7,19.2,0,0,0
2021-5-1 11:00,Uptown,6,19.2,0,0,0
2021-5-1 12:00,Airport,25,19.5,0,0,0
2021-5-1 12:00,Downtown,15,19.5,0,0,0
2021-5-1 12:00,Midtown,16,19.5,0,0,0
2021-5-1 12:00,Suburb,1,19.5,0,0,0
2021-5-1 12:00,Uptown,3,19.5,0,0,0
2021-5-1 13:00,Airport,26,21.9,0,0,0
2021-5-1 13:00,Downtown,7,21.9,0,0,0
2021-5-1 13:00,Midtown,12,21.9,0,0,0
2021-5-1 13:00,Suburb,0,21.9,0,0,0
2021-5-1 13:00,Uptown,7,21.9,0,0,0
2021-5-1 14:00,Airport,32,23.6,0,0,0
2021-5-1 14:00,Downtown,15,23.6,0,0,0
2021-5-1 14:00,Midtown,13,23.6,0,0,0
2021-5-1 14:00,Suburb,3,23.6,0,0,0
2021-5-1 14:00,Uptown,3,23.6,0,0,0
2021-5-1 15:00,Airport,21,22,0,0,0
2021-5-1 15:00,Downtown,20,22,0,0,0
2021-5-1 15:00,Midtown,23,22,0,0,0
2021-5-1 15:00,Suburb,5,22,0,0,0
2021-5-1 15:00,Uptown,5,22,0,0,0
2021-5-1 16:00,Airport,29,16.9,0,0,0
2021-5-1 16:00,Downtown,27,16.9,0,0,0
2021-5-1 16:00,Midtown,56,16.9,0,0,0
2021-5-1 16:00,Suburb,3,16.9,0,0,0
2021-5-1 16:00,Uptown,13,16.9,0,0,0
2021-5-1 17:00,Airport,27,20.8,0,0,0
2021-5-1 17:00,Downtown,40,20.8,0,0,0
2021-5-1 17:00,Midtown,46,20.8,0,0,0
2021-5-1 17:00,Suburb,5,20.8,0,0,0
2021-5-1 17:00,Uptown,17,20.8,0,0,0
2021-5-1 18:00,Airport,31,20.1,0,0,0
2021-5-1 18:00,Downtown,40,20.1,0,0,0
2021-5-1 18:00,Midtown,65,20.1,0,0,0
2021-5-1 18:00,Suburb,11,20.1,0,0,0
2021-5-1 18:00,Uptown,27,20.1,0,0,0
2021-5-1 19:00,Airport,44,16.6,0,0,0
2021-5-1 19:00,Downtown,32,16.6,0,0,0
2021-5-1 19:00,Midtown,54,16.6,0,0,0
2021-5-1 19:00,Suburb,7,16.6,0,0,0
2021-5-1 19:00,Uptown,25,16.6,0,0,0
2021-5-1 20:00,Airport,23,15,0,0,0
2021-5-1 20:00,Downtown,36,15,0,0,0
2021-5-1 20:00,Midtown,36,15,0,0,0
2021-5-1 20:00,Suburb,8,15,0,0,0
2021-5-1 20:00,Uptown,22,15,0,0,0
2021-5-1 21:00,Airport,46,16.6,6.1,0,1
2021-5-1 21:00,Downtown,121,16.6,6.1,0,1
2021-5-1 21:00,Midtown,59,16.6,6.1,0,1
2021-5-1 21:00,Suburb,5,16.6,6.1,0,1
2021-5-1 21:00,Uptown,24,16.6,6.1,0,1
2021-5-1 22:00,Airport,33,16,1,0,1
2021-5-1 22:00,Downtown,132,16,1,0,1
2021-5-1 22:00,Midtown,42,16,1,0,1
2021-5-1 22:00,Suburb,4,16,1,0,1
2021-5-1 22:00,Uptown,22,16,1,0,1
2021-5-1 23:00,Airport,37,15.8,0,0,0
2021-5-1 23:00,Downtown,83,15.8,0,0,0
2021-5-1 23:00,Midtown,28,15.8,0,0,0
2021-5-1 23:00,Suburb,2,15.8,0,0,0
2021-5-1 23:00,Uptown,18,15.8,0,0,0
2021-5-2 0:00,Airport,17,14,0,0,0
2021-5-2 0:00,Downtown,4,14,0,0,0
2021-5-2 0:00,Midtown,3,14,0,0,0
2021-5-2 0:00,Suburb,0,14,0,0,0
2021-5-2 0:00,Uptown,1,14,0,0,0
2021-5-2 1:00,Airport,25,15.3,0,0,0
2021-5-2 1:00,Downtown,6,15.3,0,0,0
2021-5-2 1:00,Midtown,3,15.3,0,0,0
2021-5-2 1:00,Suburb,0,15.3,0,0,0
2021-5-2 1:00,Uptown,3,15.3,0,0,0
2021-5-2 2:00,Airport,19,15.3,0,0,0
2021-5-2 2:00,Downtown,6,15.3,0,0,0
2021-5-2 2:00,Midtown,5,15.3,0,0,0
2021-5-2 2:00,Suburb,0,15.3,0,0,0
2021-5-2 2:00,Uptown,1,15.3,0,0,0
2021-5-2 3:00,Airport,34,14,1.2,0,1
2021-5-2 3:00,Downtown,11,14,1.2,0,1
2021-5-2 3:00,Midtown,16,14,1.2,0,1
2021-5-2 3:00,Suburb,1,14,1.2,0,1
2021-5-2 3:00,Uptown,5,14,1.2,0,1
2021-5-2 4:00,Airport,14,15.5,0,0,0
2021-5-2 4:00,Downtown,11,15.5,0,0,0
2021-5-2 4:00,Midtown,6,15.5,0,0,0
2021-5-2 4:00,Suburb,3,15.5,0,0,0
2021-5-2 4:00,Uptown,4,15.5,0,0,0
2021-5-2 5:00,Airport,24,13.8,0,0,0
2021-5-2 5:00,Downtown,9,13.8,0,0,0
2021-5-2 5:00,Midtown,22,13.8,0,0,0
2021-5-2 5:00,Suburb,2,13.8,0,0,0
2021-5-2 5:00,Uptown,5,13.8,0,0,0
2021-5-2 6:00,Airport,25,12.4,0,0,0
2021-5-2 6:00,Downtown,26,12.4,0,0,0
2021-5-2 6:00,Midtown,33,12.4,0,0,0
2021-5-2 6:00,Suburb,4,12.4,0,0,0
2021-5-2 6:00,Uptown,17,12.4,0,0,0
2021-5-2 7:00,Airport,30,16.1,0,0,0
2021-5-2 7:00,Downtown,32,16.1,0,0,0
2021-5-2 7:00,Midtown,58,16.1,0,0,0
2021-5-2 7:00,Suburb,5,16.1,0,0,0
2021-5-2 7:00,Uptown,18,16.1,0,0,0
2021-5-2 8:00,Airport,36,18.6,0,0,0
2021-5-2 8:00,Downtown,42,18.6,0,0,0
2021-5-2 8:00,Midtown,51,18.6,0,0,0
2021-5-2 8:00,Suburb,4,18.6,0,0,0
2021-5-2 8:00,Uptown,32,18.6,0,0,0
2021-5-2 9:00,Airport,33,23,0,0,0
2021-5-2 9:00,Downtown,42,23,0,0,0
2021-5-2 9:00,Midtown,49,23,0,0,0
2021-5-2 9:00,Suburb,7,23,0,0,0
2021-5-2 9:00,Uptown,19,23,0,0,0
2021-5-2 10:00,Airport,31,14.1,0,0,0
2021-5-2 10:00,Downtown,21,14.1,0,0,0
2021-5-2 10:00,Midtown,39,14.1,0,0,0
2021-5-2 10:00,Suburb,3,14.1,0,0,0
2021-5-2 10:00,Uptown,17,14.1,0,0,0
2021-5-2 11:00,Airport,26,18.1,0,0,0
2021-5-2 11:00,Downtown,16,18.1,0,0,0
2021-5-2 11:00,Midtown,17,18.1,0,0,0
2021-5-2 11:00,Suburb,3,18.1,0,0,0
2021-5-2 11:00,Uptown,6,18.1,0,0,0
2021-5-2 12:00,Airport,17,18,0,0,0
2021-5-2 12:00,Downtown,17,18,0,0,0
2021-5-2 12:00,Midtown,9,18,0,0,0
2021-5-2 12:00,Suburb,0,18,0,0,0
2021-5-2 12:00,Uptown,7,18,0,0,0
2021-5-2 13:00,Airport,17,20.7,0,0,0
2021-5-2 13:00,Downtown,10,20.7,0,0,0
2021-5-2 13:00,Midtown,9,20.7,0,0,0
2021-5-2 13:00,Suburb,1,20.7,0,0,0
2021-5-2 13:00,Uptown,1,20.7,0,0,0
2021-5-2 14:00,Airport,24,18.8,0,0,0
2021-5-2 14:00,Downtown,13,18.8,0,0,0
2021-5-2 14:00,Midtown,9,18.8,0,0,0
2021-5-2 14:00,Suburb,3,18.8,0,0,0
2021-5-2 14:00,Uptown,8,18.8,0,0,0
2021-5-2 15:00,Airport,23,20.9,0,0,0
2021-5-2 15:00,Downtown,26,20.9,0,0,0
2021-5-2 15:00,Midtown,26,20.9,0,0,0
2021-5-2 15:00,Suburb,4,20.9,0,0,0
2021-5-2 15:00,Uptown,16,20.9,0,0,0
2021-5-2 16:00,Airport,30,22.5,0,0,0
2021-5-2 16:00,Downtown,44,22.5,0,0,0
2021-5-2 16:00,Midtown,43,22.5,0,0,0
2021-5-2 16:00,Suburb,8,22.5,0,0,0
2021-5-2 16:00,Uptown,13,22.5,0,0,0
2021-5-2 17:00,Airport,30,18.7,0,0,0
2021-5-2 17:00,Downtown,35,18.7,0,0,0
2021-5-2 17:00,Midtown,49,18.7,0,0,0
2021-5-2 17:00,Suburb,10,18.7,0,0,0
2021-5-2 17:00,Uptown,18,18.7,0,0,0
2021-5-2 18:00,Airport,29,19.6,0,0,0
2021-5-2 18:00,Downtown,47,19.6,0,0,0
2021-5-2 18:00,Midtown,59,19.6,0,0,0
2021-5-2 18:00,Suburb,9,19.6,0,0,0
2021-5-2 18:00,Uptown,19,19.6,0,0,0
2021-5-2 19:00,Airport,33,22.3,0,0,0
2021-5-2 19:00,Downtown,35,22.3,0,0,0
2021-5-2 19:00,Midtown,51,22.3,0,0,0
2021-5-2 19:00,Suburb,5,22.3,0,0,0
2021-5-2 19:00,Uptown,21,22.3,0,0,0
2021-5-2 20:00,Airport,51,20.2,10.1,0,1
2021-5-2 20:00,Downtown,46,20.2,10.1,0,1
2021-5-2 20:00,Midtown,72,20.2,10.1,0,1
2021-5-2 20:00,Suburb,6,20.2,10.1,0,1
2021-5-2 20:00,Uptown,22,20.2,10.1,0,1
2021-5-2 21:00,Airport,25,14.4,0,0,0
2021-5-2 21:00,Downtown,34,14.4,0,0,0
2021-5-2 21:00,Midtown,23,14.4,0,0,0
2021-5-2 21:00,Suburb,5,14.4,0,0,0
2021-5-2 21:00,Uptown,15,14.4,0,0,0
2021-5-2 22:00,Airport,29,21,0,0,0
2021-5-2 22:00,Downtown,10,21,0,0,0
2021-5-2 22:00,Midtown,25,21,0,0,0
2021-5-2 22:00,Suburb,1,21,0,0,0
2021-5-2 22:00,Uptown,3,21,0,0,0
2021-5-2 23:00,Airport,14,14.8,0,0,0
2021-5-2 23:00,Downtown,7,14.8,0,0,0
2021-5-2 23:00,Midtown,8,14.8,0,0,0
2021-5-2 23:00,Suburb,0,14.8,0,0,0
2021-5-2 23:00,Uptown,4,14.8,0,0,0
2021-5-3 0:00,Airport,42,16.3,0,0,0
2021-5-3 0:00,Downtown,5,16.3,0,0,0
2021-5-3 0:00,Midtown,12,16.3,0,0,0
2021-5-3 0:00,Suburb,0,16.3,0,0,0
2021-5-3 0:00,Uptown,3,16.3,0,0,0
2021-5-3 1:00,Airport,39,14.4,0,0,0
2021-5-3 1:00,Downtown,13,14.4,0,0,0
2021-5-3 1:00,Midtown,9,14.4,0,0,0
2021-5-3 1:00,Suburb,2,14.4,0,0,0
2021-5-3 1:00,Uptown,4,14.4,0,0,0
2021-5-3 2:00,Airport,59,14.1,3.7,0,1
2021-5-3 2:00,Downtown,11,14.1,3.7,0,1
2021-5-3 2:00,Midtown,15,14.1,3.7,0,1
2021-5-3 2:00,Suburb,0,14.1,3.7,0,1
2021-5-3 2:00,Uptown,5,14.1,3.7,0,1
2021-5-3 3:00,Airport,47,13.5,0,0,0
2021-5-3 3:00,Downtown,14,13.5,0,0,0
2021-5-3 3:00,Midtown,10,13.5,0,0,0
2021-5-3 3:00,Suburb,1,13.5,0,0,0
2021-5-3 3:00,Uptown,4,13.5,0,0,0
2021-5-3 4:00,Airport,44,16.2,0,0,0
2021-5-3 4:00,Downtown,26,16.2,0,0,0
2021-5-3 4:00,Midtown,13,16.2,0,0,0
2021-5-3 4:00,Suburb,0,16.2,0,0,0
2021-5-3 4:00,Uptown,6,16.2,0,0,0
2021-5-3 5:00,Airport,36,13.7,0,0,0
2021-5-3 5:00,Downtown,38,13.7,0,0,0
2021-5-3 5:00,Midtown,55,13.7,0,0,0
2021-5-3 5:00,Suburb,2,13.7,0,0,0
2021-5-3 5:00,Uptown,10,13.7,0,0,0
2021-5-3 6:00,Airport,50,13.2,0,0,0
2021-5-3 6:00,Downtown,40,13.2,0,0,0
2021-5-3 6:00,Midtown,73,13.2,0,0,0
2021-5-3 6:00,Suburb,10,13.2,0,0,0
2021-5-3 6:00,Uptown,26,13.2,0,0,0
2021-5-3 7:00,Airport,61,15.2,0,0,0
2021-5-3 7:00,Downtown,80,15.2,0,0,0
2021-5-3 7:00,Midtown,103,15.2,0,0,0
2021-5-3 7:00,Suburb,12,15.2,0,0,0
2021-5-3 7:00,Uptown,36,15.2,0,0,0
2021-5-3 8:00,Airport,53,17.1,0,0,0
2021-5-3 8:00,Downtown,73,17.1,0,0,0
2021-5-3 8:00,Midtown,110,17.1,0,0,0
2021-5-3 8:00,Suburb,20,17.1,0,0,0
2021-5-3 8:00,Uptown,60,17.1,0,0,0
2021-5-3 9:00,Airport,82,13.9,2.4,0,1
2021-5-3 9:00,Downtown,95,13.9,2.4,0,1
2021-5-3 9:00,Midtown,122,13.9,2.4,0,1
2021-5-3 9:00,Suburb,21,13.9,2.4,0,1
2021-5-3 9:00,Uptown,52,13.9,2.4,0,1
2021-5-3 10:00,Airport,42,20.2,0,0,0
2021-5-3 10:00,Downtown,42,20.2,0,0,0
2021-5-3 10:00,Midtown,74,20.2,0,0,0
2021-5-3 10:00,Suburb,10,20.2,0,0,0
2021-5-3 10:00,Uptown,26,20.2,0,0,0
2021-5-3 11:00,Airport,43,17.9,0,0,0
2021-5-3 11:00,Downtown,31,17.9,0,0,0
2021-5-3 11:00,Midtown,43,17.9,0,0,0
2021-5-3 11:00,Suburb,3,17.9,0,0,0
2021-5-3 11:00,Uptown,13,17.9,0,0,0
2021-5-3 12:00,Airport,65,21.4,0.9,0,1
2021-5-3 12:00,Downtown,22,21.4,0.9,0,1
2021-5-3 12:00,Midtown,37,21.4,0.9,0,1
2021-5-3 12:00,Suburb,6,21.4,0.9,0,1
2021-5-3 12:00,Uptown,14,21.4,0.9,0,1
2021-5-3 13:00,Airport,36,23.2,0,0,0
2021-5-3 13:00,Downtown,13,23.2,0,0,0
2021-5-3 13:00,Midtown,21,23.2,0,0,0
2021-5-3 13:00,Suburb,3,23.2,0,0,0
2021-5-3 13:00,Uptown,9,23.2,0,0,0
2021-5-3 14:00,Airport,41,21.4,0,0,0
2021-5-3 14:00,Downtown,21,21.4,0,0,0
2021-5-3 14:00,Midtown,23,21.4,0,0,0
2021-5-3 14:00,Suburb,2,21.4,0,0,0
2021-5-3 14:00,Uptown,11,21.4,0,0,0
2021-5-3 15:00,Airport,50,21.9,0,0,0
2021-5-3 15:00,Downtown,55,21.9,0,0,0
2021-5-3 15:00,Midtown,45,21.9,0,0,0
2021-5-3 15:00,Suburb,5,21.9,0,0,0
2021-5-3 15:00,Uptown,10,21.9,0,0,0
2021-5-3 16:00,Airport,60,19.9,0,0,0
2021-5-3 16:00,Downtown,46,19.9,0,0,0
2021-5-3 16:00,Midtown,88,19.9,0,0,0
2021-5-3 16:00,Suburb,12,19.9,0,0,0
2021-5-3 16:00,Uptown,36,19.9,0,0,0
2021-5-3 17:00,Airport,71,19.1,0,0,0
2021-5-3 17:00,Downtown,65,19.1,0,0,0
2021-5-3 17:00,Midtown,121,19.1,0,0,0
2021-5-3 17:00,Suburb,11,19.1,0,0,0
2021-5-3 17:00,Uptown,32,19.1,0,0,0
2021-5-3 18:00,Airport,55,16.2,0,0,0
2021-5-3 18:00,Downtown,90,16.2,0,0,0
2021-5-3 18:00,Midtown,117,16.2,0,0,0
2021-5-3 18:00,Suburb,9,16.2,0,0,0
2021-5-3 18:00,Uptown,46,16.2,0,0,0
2021-5-3 19:00,Airport,50,19,0,0,0
2021-5-3 19:00,Downtown,68,19,0,0,0
2021-5-3 19:00,Midtown,101,19,0,0,0
2021-5-3 19:00,Suburb,12,19,0,0,0
2021-5-3 19:00,Uptown,34,19,0,0,0
2021-5-3 20:00,Airport,46,17.6,0,0,0
2021-5-3 20:00,Downtown,56,17.6,0,0,0
2021-5-3 20:00,Midtown,84,17.6,0,0,0
2021-5-3 20:00,Suburb,9,17.6,0,0,0
2021-5-3 20:00,Uptown,33,17.6,0,0,0
2021-5-3 21:00,Airport,43,13.1,0,0,0
2021-5-3 21:00,Downtown,29,13.1,0,0,0
2021-5-3 21:00,Midtown,52,13.1,0,0,0
2021-5-3 21:00,Suburb,7,13.1,0,0,0
2021-5-3 21:00,Uptown,15,13.1,0,0,0
2021-5-3 22:00,Airport,71,17.6,3.3,0,1
2021-5-3 22:00,Downtown,54,17.6,3.3,0,1
2021-5-3 22:00,Midtown,45,17.6,3.3,0,1
2021-5-3 22:00,Suburb,3,17.6,3.3,0,1
2021-5-3 22:00,Uptown,9,17.6,3.3,0,1
2021-5-3 23:00,Airport,64,19.4,6.2,0,1
2021-5-3 23:00,Downtown,25,19.4,6.2,0,1
2021-5-3 23:00,Midtown,24,19.4,6.2,0,1
2021-5-3 23:00,Suburb,3,19.4,6.2,0,1
2021-5-3 23:00,Uptown,7,19.4,6.2,0,1
2021-5-4 0:00,Airport,39,16.8,0,0,0
2021-5-4 0:00,Downtown,12,16.8,0,0,0
2021-5-4 0:00,Midtown,8,16.8,0,0,0
2021-5-4 0:00,Suburb,2,16.8,0,0,0
2021-5-4 0:00,Uptown,2,16.8,0,0,0
2021-5-4 1:00,Airport,28,17.8,0,0,0
2021-5-4 1:00,Downtown,12,17.8,0,0,0
2021-5-4 1:00,Midtown,6,17.8,0,0,0
2021-5-4 1:00,Suburb,1,17.8,0,0,0
2021-5-4 1:00,Uptown,0,17.8,0,0,0
2021-5-4 2:00,Airport,30,14.7,0,0,0
2021-5-4 2:00,Downtown,8,14.7,0,0,0
2021-5-4 2:00,Midtown,14,14.7,0,0,0
2021-5-4 2:00,Suburb,2,14.7,0,0,0
2021-5-4 2:00,Uptown,5,14.7,0,0,0
2021-5-4 3:00,Airport,46,13.1,0,0,0
2021-5-4 3:00,Downtown,13,13.1,0,0,0
2021-5-4 3:00,Midtown,10,13.1,0,0,0
2021-5-4 3:00,Suburb,2,13.1,0,0,0
2021-5-4 3:00,Uptown,4,13.1,0,0,0
2021-5-4 4:00,Airport,33,15.3,0,0,0
2021-5-4 4:00,Downtown,16,15.3,0,0,0
2021-5-4 4:00,Midtown,22,15.3,0,0,0
2021-5-4 4:00,Suburb,4,15.3,0,0,0
2021-5-4 4:00,Uptown,7,15.3,0,0,0
2021-5-4 5:00,Airport,52,14.8,0,0,0
2021-5-4 5:00,Downtown,35,14.8,0,0,0
2021-5-4 5:00,Midtown,34,14.8,0,0,0
2021-5-4 5:00,Suburb,5,14.8,0,0,0
2021-5-4 5:00,Uptown,10,14.8,0,0,0
2021-5-4 6:00,Airport,50,13.7,0,0,0
2021-5-4 6:00,Downtown,50,13.7,0,0,0
2021-5-4 6:00,Midtown,72,13.7,0,0,0
2021-5-4 6:00,Suburb,10,13.7,0,0,0
2021-5-4 6:00,Uptown,31,13.7,0,0,0
2021-5-4 7:00,Airport,64,18.7,0,0,0
2021-5-4 7:00,Downtown,66,18.7,0,0,0
2021-5-4 7:00,Midtown,98,18.7,0,0,0
2021-5-4 7:00,Suburb,13,18.7,0,0,0
2021-5-4 7:00,Uptown,24,18.7,0,0,0
2021-5-4 8:00,Airport,72,17.7,0,0,0
2021-5-4 8:00,Downtown,80,17.7,0,0,0
2021-5-4 8:00,Midtown,119,17.7,0,0,0
2021-5-4 8:00,Suburb,8,17.7,0,0,0
2021-5-4 8:00,Uptown,56,17.7,0,0,0
2021-5-4 9:00,Airport,74,16.8,0,0,0
2021-5-4 9:00,Downtown,66,16.8,0,0,0
2021-5-4 9:00,Midtown,101,16.8,0,0,0
2021-5-4 9:00,Suburb,10,16.8,0,0,0
2021-5-4 9:00,Uptown,42,16.8,0,0,0
2021-5-4 10:00,Airport,69,19.3,0,0,0
2021-5-4 10:00,Downtown,43,19.3,0,0,0
2021-5-4 10:00,Midtown,70,19.3,0,0,0
2021-5-4 10:00,Suburb,11,19.3,0,0,0
2021-5-4 10:00,Uptown,29,19.3,0,0,0
2021-5-4 11:00,Airport,44,19.3,0,0,0
2021-5-4 11:00,Downtown,35,19.3,0,0,0
2021-5-4 11:00,Midtown,40,19.3,0,0,0
2021-5-4 11:00,Suburb,6,19.3,0,0,0
2021-5-4 11:00,Uptown,18,19.3,0,0,0
2021-5-4 12:00,Airport,31,21.5,0,0,0
2021-5-4 12:00,Downtown,22,21.5,0,0,0
2021-5-4 12:00,Midtown,19,21.5,0,0,0
2021-5-4 12:00,Suburb,2,21.5,0,0,0
2021-5-4 12:00,Uptown,14,21.5,0,0,0
2021-5-4 13:00,Airport,39,23.9,0,0,0
2021-5-4 13:00,Downtown,15,23.9,0,0,0
2021-5-4 13:00,Midtown,18,23.9,0,0,0
2021-5-4 13:00,Suburb,2,23.9,0,0,0
2021-5-4 13:00,Uptown,7,23.9,0,0,0
2021-5-4 14:00,Airport,40,19.8,0,0,0
2021-5-4 14:00,Downtown,29,19.8,0,0,0
2021-5-4 14:00,Midtown,20,19.8,0,0,0
2021-5-4 14:00,Suburb,0,19.8,0,0,0
2021-5-4 14:00,Uptown,16,19.8,0,0,0
2021-5-4 15:00,Airport,44,18.7,0,0,0
2021-5-4 15:00,Downtown,48,18.7,0,0,0
2021-5-4 15:00,Midtown,55,18.7,0,0,0
2021-5-4 15:00,Suburb,8,18.7,0,0,0
2021-5-4 15:00,Uptown,18,18.7,0,0,0
2021-5-4 16:00,Airport,75,23.8,7,0,1
2021-5-4 16:00,Downtown,81,23.8,7,0,1
2021-5-4 16:00,Midtown,115,23.8,7,0,1
2021-5-4 16:00,Suburb,20,23.8,7,0,1
