datetime,demand_MW,temperature,humidity,wind_speed,pressure,precipitation,holiday,weekend,hour,day_of_week,month,season
2021-01-30 17:00:00,4872.3,8.8,83.0,8.8,1007.1,0.0,0,1,17,5,1,Winter
2021-01-30 18:00:00,5316.3,4.6,75.8,8.1,1012.6,0.0,0,1,18,5,1,Winter
2021-01-30 19:00:00,5303.8,4.1,78.9,11.2,1016.1,0.0,0,1,19,5,1,Winter
2021-01-30 20:00:00,5262.9,-1.0,70.9,22.1,1008.9,0.0,0,1,20,5,1,Winter
2021-01-30 21:00:00,5241.8,0.3,74.7,10.7,1020.9,5.3,0,1,21,5,1,Winter
2021-01-30 22:00:00,4245.4,-0.3,75.7,22.7,998.1,0.0,0,1,22,5,1,Winter
2021-01-30 23:00:00,4196.7,-0.5,81.4,5.6,1009.9,0.0,0,1,23,5,1,Winter
2021-01-31 00:00:00,3463.7,-2.3,73.7,5.1,1016.7,0.0,0,1,0,6,1,Winter
2021-01-31 01:00:00,3601.2,0.2,77.5,5.3,1012.2,0.0,0,1,1,6,1,Winter
2021-01-31 02:00:00,3346.3,1.1,70.9,6.9,1012.2,0.0,0,1,2,6,1,Winter
2021-01-31 03:00:00,3568.0,0.8,74.5,14.8,1011.7,0.0,0,1,3,6,1,Winter
2021-01-31 04:00:00,3535.1,-1.1,71.0,17.7,1010.6,0.0,0,1,4,6,1,Winter
2021-01-31 05:00:00,4551.9,-0.8,79.6,6.9,999.8,0.0,0,1,5,6,1,Winter
2021-01-31 06:00:00,4048.7,5.2,70.0,3.5,1011.4,0.0,0,1,6,6,1,Winter
2021-01-31 07:00:00,4240.8,5.0,66.0,3.6,1011.7,0.0,0,1,7,6,1,Winter
2021-01-31 08:00:00,4698.7,7.6,79.5,1.4,1010.3,0.0,0,1,8,6,1,Winter
2021-01-31 09:00:00,4828.3,9.0,60.6,10.5,1003.6,0.0,0,1,9,6,1,Winter
2021-01-31 10:00:00,4683.0,9.3,84.4,11.5,1015.0,0.0,0,1,10,6,1,Winter
2021-01-31 11:00:00,4491.7,10.2,75.1,11.7,1023.3,1.5,0,1,11,6,1,Winter
2021-01-31 12:00:00,4546.2,8.7,59.7,14.8,1024.6,0.0,0,1,12,6,1,Winter
2021-01-31 13:00:00,4095.9,11.4,70.6,6.3,1013.2,0.0,0,1,13,6,1,Winter
2021-01-31 14:00:00,4658.7,5.0,79.7,22.2,1021.6,2.5,0,1,14,6,1,Winter
2021-01-31 15:00:00,4631.0,8.9,83.3,13.5,1006.9,0.0,0,1,15,6,1,Winter
2021-01-31 16:00:00,4531.5,9.0,72.7,6.3,1007.0,0.0,0,1,16,6,1,Winter
2021-01-31 17:00:00,4710.0,6.2,78.9,7.5,1028.6,0.0,0,1,17,6,1,Winter
2021-01-31 18:00:00,5037.0,4.8,70.8,7.9,1012.2,0.0,0,1,18,6,1,Winter
2021-01-31 19:00:00,4976.2,2.8,67.3,23.0,1002.4,0.0,0,1,19,6,1,Winter
2021-01-31 20:00:00,5192.0,4.2,82.8,11.6,1015.1,2.7,0,1,20,6,1,Winter
2021-01-31 21:00:00,5226.1,0.2,80.5,16.3,1001.1,9.2,0,1,21,6,1,Winter
2021-01-31 22:00:00,4186.5,2.5,62.8,10.6,1009.9,0.7,0,1,22,6,1,Winter
2021-01-31 23:00:00,4090.6,2.6,69.3,5.9,1002.5,0.0,0,1,23,6,1,Winter
2021-02-01 00:00:00,3815.7,-1.7,67.9,10.1,1017.0,0.0,0,0,0,0,2,Winter
2021-02-01 01:00:00,3737.4,2.3,66.6,7.4,1014.2,1.6,0,0,1,0,2,Winter
2021-02-01 02:00:00,3685.8,2.5,66.4,14.5,1020.5,0.0,0,0,2,0,2,Winter
2021-02-01 03:00:00,3953.5,4.0,71.8,13.0,1021.7,0.0,0,0,3,0,2,Winter
2021-02-01 04:00:00,3555.0,3.2,69.8,11.0,1011.4,0.0,0,0,4,0,2,Winter
2021-02-01 05:00:00,4740.4,5.1,76.5,11.0,1015.6,0.8,0,0,5,0,2,Winter
2021-02-01 06:00:00,4789.5,2.1,74.3,5.4,996.7,0.0,0,0,6,0,2,Winter
2021-02-01 07:00:00,4827.4,4.6,74.1,19.5,1016.2,4.5,0,0,7,0,2,Winter
2021-02-01 08:00:00,5240.9,8.4,80.4,4.2,1021.3,0.0,0,0,8,0,2,Winter
2021-02-01 09:00:00,5129.9,7.6,91.8,10.4,1013.8,1.7,0,0,9,0,2,Winter
2021-02-01 10:00:00,5264.0,9.9,60.5,4.5,1021.0,0.3,0,0,10,0,2,Winter
2021-02-01 11:00:00,5231.3,6.3,91.3,4.0,1020.1,0.0,0,0,11,0,2,Winter
2021-02-01 12:00:00,4813.7,9.0,76.6,4.1,1009.8,0.0,0,0,12,0,2,Winter
2021-02-01 13:00:00,4592.3,10.0,79.7,16.1,1008.0,0.0,0,0,13,0,2,Winter
2021-02-01 14:00:00,4657.2,10.6,64.1,7.7,1015.6,3.6,0,0,14,0,2,Winter
2021-02-01 15:00:00,5059.6,9.7,79.1,23.0,1016.9,0.0,0,0,15,0,2,Winter
2021-02-01 16:00:00,5029.3,8.0,68.0,24.1,1012.0,1.3,0,0,16,0,2,Winter
2021-02-01 17:00:00,4895.6,7.1,82.0,9.4,1012.2,0.0,0,0,17,0,2,Winter
2021-02-01 18:00:00,5283.3,5.3,79.9,7.3,1007.0,0.0,0,0,18,0,2,Winter
2021-02-01 19:00:00,5727.9,3.2,57.3,8.0,1022.0,0.0,0,0,19,0,2,Winter
2021-02-01 20:00:00,5599.9,1.1,65.9,4.4,1010.4,0.0,0,0,20,0,2,Winter
2021-02-01 21:00:00,5653.3,-1.2,57.2,3.4,1021.0,1.6,0,0,21,0,2,Winter
2021-02-01 22:00:00,4665.1,1.1,62.4,5.5,1017.4,5.6,0,0,22,0,2,Winter
2021-02-01 23:00:00,4529.6,-2.7,68.9,10.7,1014.6,0.0,0,0,23,0,2,Winter
2021-02-02 00:00:00,3708.7,-0.7,71.0,5.4,1014.0,0.0,0,0,0,1,2,Winter
2021-02-02 01:00:00,3572.5,2.1,77.3,7.5,1021.8,0.0,0,0,1,1,2,Winter
2021-02-02 02:00:00,3833.6,2.5,89.8,14.0,1004.5,0.0,0,0,2,1,2,Winter
2021-02-02 03:00:00,3790.5,2.7,78.3,21.8,1003.8,5.0,0,0,3,1,2,Winter
2021-02-02 04:00:00,3517.3,5.3,84.9,14.8,1019.8,4.1,0,0,4,1,2,Winter
2021-02-02 05:00:00,4754.0,3.0,81.1,12.1,1014.6,2.6,0,0,5,1,2,Winter
2021-02-02 06:00:00,4292.7,5.8,68.5,5.3,1012.7,0.0,0,0,6,1,2,Winter
2021-02-02 07:00:00,4457.3,5.6,72.0,14.3,1020.0,3.1,0,0,7,1,2,Winter
2021-02-02 08:00:00,5226.0,6.6,71.3,12.9,1024.7,0.0,0,0,8,1,2,Winter
2021-02-02 09:00:00,5001.6,5.3,65.4,24.4,1004.8,0.0,0,0,9,1,2,Winter
2021-02-02 10:00:00,5108.0,7.0,78.3,18.9,1017.0,3.2,0,0,10,1,2,Winter
2021-02-02 11:00:00,5265.4,9.8,78.9,20.5,1003.5,1.1,0,0,11,1,2,Winter
2021-02-02 12:00:00,4919.7,9.7,67.7,15.1,1003.9,0.5,0,0,12,1,2,Winter
2021-02-02 13:00:00,4705.8,11.8,64.9,10.5,1022.4,0.0,0,0,13,1,2,Winter
2021-02-02 14:00:00,4561.6,10.8,74.1,11.0,1017.0,0.0,0,0,14,1,2,Winter
2021-02-02 15:00:00,4918.0,6.9,81.4,15.2,1014.7,0.0,0,0,15,1,2,Winter
2021-02-02 16:00:00,4901.3,9.8,64.1,9.0,998.4,0.0,0,0,16,1,2,Winter
2021-02-02 17:00:00,4951.4,6.5,74.1,13.9,1012.2,0.0,0,0,17,1,2,Winter
2021-02-02 18:00:00,5143.3,5.3,80.8,13.6,1020.0,1.4,0,0,18,1,2,Winter
2021-02-02 19:00:00,5406.6,2.2,77.9,15.8,1018.6,0.0,0,0,19,1,2,Winter
2021-02-02 20:00:00,5647.3,1.2,76.8,1.6,1011.0,0.0,0,0,20,1,2,Winter
2021-02-02 21:00:00,5637.0,2.7,65.2,22.0,1013.0,0.0,0,0,21,1,2,Winter
2021-02-02 22:00:00,4719.4,-0.2,72.6,6.8,1009.4,1.3,0,0,22,1,2,Winter
2021-02-02 23:00:00,4673.4,0.2,75.8,8.8,1008.5,0.2,0,0,23,1,2,Winter
2021-02-03 00:00:00,3740.1,0.3,67.1,19.5,1022.8,0.0,0,0,0,2,2,Winter
2021-02-03 01:00:00,3618.9,1.7,82.4,5.2,1023.9,1.3,0,0,1,2,2,Winter
2021-02-03 02:00:00,3926.2,0.9,75.1,9.6,1010.8,0.0,0,0,2,2,2,Winter
2021-02-03 03:00:00,3931.3,2.9,76.8,8.7,1026.1,0.0,0,0,3,2,2,Winter
2021-02-03 04:00:00,3516.2,1.4,69.6,13.8,1013.5,9.6,0,0,4,2,2,Winter
2021-02-03 05:00:00,4758.8,5.9,70.9,4.7,1003.6,0.0,0,0,5,2,2,Winter
2021-02-03 06:00:00,4410.1,5.0,74.2,13.5,1026.3,5.0,0,0,6,2,2,Winter
2021-02-03 07:00:00,4832.4,4.3,78.3,6.2,1021.8,0.0,0,0,7,2,2,Winter
2021-02-03 08:00:00,4812.5,8.4,71.8,12.6,1007.6,3.0,0,0,8,2,2,Winter
2021-02-03 09:00:00,5120.1,5.5,52.3,11.0,1027.0,0.0,0,0,9,2,2,Winter
2021-02-03 10:00:00,5150.8,7.2,74.7,9.5,1015.3,0.0,0,0,10,2,2,Winter
2021-02-03 11:00:00,5178.9,9.9,80.0,12.0,1004.4,0.0,0,0,11,2,2,Winter
2021-02-03 12:00:00,4654.9,10.4,68.6,9.2,1007.5,1.6,0,0,12,2,2,Winter
2021-02-03 13:00:00,4577.9,10.1,78.2,8.8,1006.2,0.0,0,0,13,2,2,Winter
2021-02-03 14:00:00,4839.5,7.5,82.7,11.3,1016.8,3.8,0,0,14,2,2,Winter
2021-02-03 15:00:00,4870.3,9.6,83.8,11.7,1003.6,0.0,0,0,15,2,2,Winter
2021-02-03 16:00:00,4872.0,9.7,69.4,12.9,1007.6,0.0,0,0,16,2,2,Winter
2021-02-03 17:00:00,5145.2,4.1,71.1,1.7,1002.8,3.4,0,0,17,2,2,Winter
2021-02-03 18:00:00,5737.7,4.6,77.2,5.0,1017.1,2.9,0,0,18,2,2,Winter
2021-02-03 19:00:00,5705.7,2.2,63.4,14.5,1009.8,0.0,0,0,19,2,2,Winter
2021-02-03 20:00:00,5636.3,4.6,71.1,9.8,1016.9,4.9,0,0,20,2,2,Winter
2021-02-03 21:00:00,5679.4,0.8,81.2,20.9,1032.1,0.0,0,0,21,2,2,Winter
2021-02-03 22:00:00,4603.1,0.7,72.8,19.7,1021.1,2.3,0,0,22,2,2,Winter
2021-02-03 23:00:00,4829.7,0.0,49.6,3.3,1013.3,0.0,0,0,23,2,2,Winter
2021-02-04 00:00:00,3748.9,-1.8,74.6,12.3,1014.1,0.0,0,0,0,3,2,Winter
2021-02-04 01:00:00,3689.4,-1.0,75.3,11.9,1019.1,0.0,0,0,1,3,2,Winter
2021-02-04 02:00:00,3818.0,0.7,78.3,9.3,1008.6,0.0,0,0,2,3,2,Winter
2021-02-04 03:00:00,3729.2,0.2,75.8,8.8,1017.7,3.8,0,0,3,3,2,Winter
2021-02-04 04:00:00,3862.6,2.9,68.5,8.0,1007.7,0.0,0,0,4,3,2,Winter
2021-02-04 05:00:00,4778.0,4.9,67.3,17.3,1005.0,0.0,0,0,5,3,2,Winter
2021-02-04 06:00:00,4340.1,5.7,68.3,14.3,1013.1,0.0,0,0,6,3,2,Winter
2021-02-04 07:00:00,4531.5,6.3,80.9,20.8,994.4,0.0,0,0,7,3,2,Winter
2021-02-04 08:00:00,5505.3,2.6,68.5,9.9,1015.2,0.0,0,0,8,3,2,Winter
2021-02-04 09:00:00,5088.6,8.4,58.3,11.1,1018.8,0.0,0,0,9,3,2,Winter
2021-02-04 10:00:00,5212.8,8.2,72.5,6.3,1012.1,1.9,0,0,10,3,2,Winter
2021-02-04 11:00:00,4622.6,10.6,59.4,10.7,1007.0,0.0,0,0,11,3,2,Winter
2021-02-04 12:00:00,4850.2,7.9,69.3,6.3,1025.7,3.7,0,0,12,3,2,Winter
2021-02-04 13:00:00,4626.2,9.7,72.3,14.7,1019.1,4.1,0,0,13,3,2,Winter
2021-02-04 14:00:00,5115.2,9.8,73.0,7.9,1005.5,0.0,0,0,14,3,2,Winter
2021-02-04 15:00:00,4946.4,8.3,73.5,9.9,1018.4,0.0,0,0,15,3,2,Winter
2021-02-04 16:00:00,4980.2,8.9,66.6,12.4,1010.0,0.0,0,0,16,3,2,Winter
2021-02-04 17:00:00,4887.3,6.4,86.9,7.2,1009.3,0.0,0,0,17,3,2,Winter
2021-02-04 18:00:00,5272.8,5.4,87.8,3.4,1018.5,0.0,0,0,18,3,2,Winter
2021-02-04 19:00:00,5633.5,3.5,86.2,8.0,1008.5,0.0,0,0,19,3,2,Winter
2021-02-04 20:00:00,5519.7,6.0,73.1,20.5,1022.5,0.2,0,0,20,3,2,Winter
2021-02-04 21:00:00,5618.4,2.8,82.6,4.6,1010.8,0.0,0,0,21,3,2,Winter
2021-02-04 22:00:00,4543.6,-0.4,64.2,6.5,992.4,0.0,0,0,22,3,2,Winter
2021-02-04 23:00:00,4742.4,0.4,70.8,2.8,1013.4,0.0,0,0,23,3,2,Winter
2021-02-05 00:00:00,3581.2,-1.9,76.9,5.6,1019.9,0.4,0,0,0,4,2,Winter
2021-02-05 01:00:00,3943.6,1.0,79.9,7.1,1021.0,0.0,0,0,1,4,2,Winter
2021-02-05 02:00:00,3728.4,0.9,78.1,4.9,1018.1,0.2,0,0,2,4,2,Winter
2021-02-05 03:00:00,3773.2,0.3,87.9,19.1,1007.5,0.0,0,0,3,4,2,Winter
2021-02-05 04:00:00,3695.3,1.3,65.2,8.6,1013.0,1.5,0,0,4,4,2,Winter
2021-02-05 05:00:00,4332.0,5.5,69.7,15.3,1009.9,0.0,0,0,5,4,2,Winter
2021-02-05 06:00:00,4321.7,5.6,71.4,13.3,1009.0,3.0,0,0,6,4,2,Winter
2021-02-05 07:00:00,4569.2,5.5,85.6,11.2,1013.9,1.4,0,0,7,4,2,Winter
2021-02-05 08:00:00,5199.7,8.1,83.0,12.3,1026.3,0.0,0,0,8,4,2,Winter
2021-02-05 09:00:00,5183.0,6.8,77.9,15.2,1009.4,0.0,0,0,9,4,2,Winter
2021-02-05 10:00:00,4932.2,8.6,66.9,1.6,1021.8,0.0,0,0,10,4,2,Winter
2021-02-05 11:00:00,5029.9,11.3,78.8,5.9,1013.0,0.0,0,0,11,4,2,Winter
2021-02-05 12:00:00,4839.0,9.6,70.2,12.1,1017.7,2.4,0,0,12,4,2,Winter
2021-02-05 13:00:00,4532.1,12.5,83.3,6.5,1021.2,5.3,0,0,13,4,2,Winter
2021-02-05 14:00:00,4493.1,11.6,77.9,13.4,1015.6,0.0,0,0,14,4,2,Winter
2021-02-05 15:00:00,4848.5,9.3,74.4,9.3,1010.5,0.0,0,0,15,4,2,Winter
2021-02-05 16:00:00,4919.2,8.7,71.9,17.5,1007.8,0.0,0,0,16,4,2,Winter
2021-02-05 17:00:00,4962.7,7.8,69.5,9.2,1025.2,0.0,0,0,17,4,2,Winter
2021-02-05 18:00:00,5589.6,1.9,67.4,8.1,1024.0,0.0,0,0,18,4,2,Winter
2021-02-05 19:00:00,5262.2,6.8,77.3,6.7,1015.3,0.0,0,0,19,4,2,Winter
2021-02-05 20:00:00,5580.8,5.3,82.8,2.1,1014.5,0.0,0,0,20,4,2,Winter
2021-02-05 21:00:00,5651.2,0.5,73.2,5.6,1012.1,0.0,0,0,21,4,2,Winter
2021-02-05 22:00:00,4467.9,1.1,89.3,10.1,1019.5,0.6,0,0,22,4,2,Winter
2021-02-05 23:00:00,4736.0,-2.5,72.4,6.4,1023.8,0.0,0,0,23,4,2,Winter
2021-02-06 00:00:00,3513.8,-1.1,73.9,6.8,1013.5,0.0,0,1,0,5,2,Winter
2021-02-06 01:00:00,3508.6,0.2,73.1,2.3,1019.3,0.0,0,1,1,5,2,Winter
2021-02-06 02:00:00,3461.5,-2.5,91.3,20.4,1009.2,0.0,0,1,2,5,2,Winter
2021-02-06 03:00:00,3597.5,1.2,62.2,9.4,998.4,2.1,0,1,3,5,2,Winter
2021-02-06 04:00:00,3541.5,3.2,82.9,7.7,1018.8,0.0,0,1,4,5,2,Winter
2021-02-06 05:00:00,4386.4,4.1,82.2,10.4,1030.5,0.0,0,1,5,5,2,Winter
2021-02-06 06:00:00,4369.8,3.7,82.7,10.9,1011.6,0.0,0,1,6,5,2,Winter
2021-02-06 07:00:00,4154.8,6.3,60.6,7.6,1022.0,0.0,0,1,7,5,2,Winter
2021-02-06 08:00:00,4713.5,7.2,77.3,17.3,1003.3,0.0,0,1,8,5,2,Winter
2021-02-06 09:00:00,4713.6,9.9,71.9,8.5,1010.3,0.0,0,1,9,5,2,Winter
2021-02-06 10:00:00,4904.4,9.5,76.8,10.1,1012.8,0.9,0,1,10,5,2,Winter
2021-02-06 11:00:00,4944.9,8.1,73.2,20.6,1006.8,0.0,0,1,11,5,2,Winter
2021-02-06 12:00:00,4257.7,10.3,75.8,17.5,1025.3,0.0,0,1,12,5,2,Winter
2021-02-06 13:00:00,4613.4,8.3,76.1,4.4,999.1,3.8,0,1,13,5,2,Winter
2021-02-06 14:00:00,4728.8,9.5,71.6,10.6,1012.9,2.4,0,1,14,5,2,Winter
2021-02-06 15:00:00,4499.4,5.8,69.4,18.5,1016.6,0.0,0,1,15,5,2,Winter
2021-02-06 16:00:00,4695.5,7.3,72.2,6.7,1015.5,0.0,0,1,16,5,2,Winter
2021-02-06 17:00:00,4783.5,5.1,75.5,19.8,1018.6,0.0,0,1,17,5,2,Winter
2021-02-06 18:00:00,5056.5,5.4,75.6,13.4,1013.3,2.3,0,1,18,5,2,Winter
2021-02-06 19:00:00,5102.4,4.1,67.0,9.7,1012.7,0.0,0,1,19,5,2,Winter
2021-02-06 20:00:00,5357.8,0.6,59.8,13.4,1000.3,0.0,0,1,20,5,2,Winter
2021-02-06 21:00:00,5212.3,1.0,67.5,1.9,1018.5,0.3,0,1,21,5,2,Winter
2021-02-06 22:00:00,4369.2,0.3,74.9,3.6,1017.7,0.0,0,1,22,5,2,Winter
2021-02-06 23:00:00,4342.7,0.8,81.8,2.8,1017.2,0.0,0,1,23,5,2,Winter
2021-02-07 00:00:00,3383.8,-2.4,75.4,16.4,1009.4,4.7,0,1,0,6,2,Winter
2021-02-07 01:00:00,3465.9,-0.5,83.5,16.3,1020.3,0.0,0,1,1,6,2,Winter
2021-02-07 02:00:00,3344.3,1.9,65.6,17.8,1031.2,4.9,0,1,2,6,2,Winter
2021-02-07 03:00:00,3468.4,0.2,74.9,10.9,1003.7,0.0,0,1,3,6,2,Winter
2021-02-07 04:00:00,3634.6,2.9,58.4,11.3,1005.9,4.2,0,1,4,6,2,Winter
2021-02-07 05:00:00,4347.3,2.2,70.6,11.1,1009.7,0.0,0,1,5,6,2,Winter
2021-02-07 06:00:00,4475.2,1.9,83.7,8.9,1012.0,6.4,0,1,6,6,2,Winter
2021-02-07 07:00:00,3975.4,6.6,71.4,19.1,1006.7,0.0,0,1,7,6,2,Winter
2021-02-07 08:00:00,4567.6,6.9,76.7,12.6,1006.6,0.6,0,1,8,6,2,Winter
2021-02-07 09:00:00,4838.0,8.2,86.5,7.2,1021.2,0.0,0,1,9,6,2,Winter
2021-02-07 10:00:00,4973.0,8.5,72.2,6.5,1014.2,0.0,0,1,10,6,2,Winter
2021-02-07 11:00:00,4861.3,7.3,84.8,15.4,1004.8,2.3,0,1,11,6,2,Winter
2021-02-07 12:00:00,4646.0,9.7,78.2,17.1,1006.8,0.3,0,1,12,6,2,Winter
2021-02-07 13:00:00,4577.0,8.6,80.1,8.2,1027.3,1.6,0,1,13,6,2,Winter
2021-02-07 14:00:00,4296.1,13.7,66.4,15.7,1016.5,0.0,0,1,14,6,2,Winter
2021-02-07 15:00:00,4269.6,11.2,79.0,8.7,1016.2,0.0,0,1,15,6,2,Winter
2021-02-07 16:00:00,4664.6,5.4,84.6,18.5,1006.6,0.0,0,1,16,6,2,Winter
2021-02-07 17:00:00,4731.5,7.4,80.2,9.9,1010.6,0.0,0,1,17,6,2,Winter
2021-02-07 18:00:00,5086.8,6.2,78.4,3.7,1009.8,0.8,0,1,18,6,2,Winter
2021-02-07 19:00:00,5188.9,1.4,71.0,7.5,1009.7,0.0,0,1,19,6,2,Winter
2021-02-07 20:00:00,5307.8,-0.5,69.0,14.1,1015.2,0.0,0,1,20,6,2,Winter
2021-02-07 21:00:00,5220.8,0.5,78.7,4.5,1021.7,0.2,0,1,21,6,2,Winter
2021-02-07 22:00:00,4312.6,-1.3,80.8,10.8,1029.9,6.0,0,1,22,6,2,Winter
2021-02-07 23:00:00,4144.0,1.8,66.3,1.5,1001.2,0.0,0,1,23,6,2,Winter
2021-02-08 00:00:00,3804.0,1.0,66.4,15.3,1026.0,0.0,0,0,0,0,2,Winter
2021-02-08 01:00:00,3833.5,1.9,70.8,7.1,1025.6,0.0,0,0,1,0,2,Winter
2021-02-08 02:00:00,3844.0,0.1,60.1,15.7,1013.6,0.0,0,0,2,0,2,Winter
2021-02-08 03:00:00,3882.5,2.6,67.2,15.8,1010.9,1.7,0,0,3,0,2,Winter
2021-02-08 04:00:00,3583.9,1.4,67.2,14.6,1028.3,1.2,0,0,4,0,2,Winter
2021-02-08 05:00:00,4846.8,3.4,86.0,6.0,1011.5,2.5,0,0,5,0,2,Winter
2021-02-08 06:00:00,4387.2,6.6,76.7,9.7,1000.1,0.0,0,0,6,0,2,Winter
2021-02-08 07:00:00,4476.5,5.5,73.0,0.5,1022.8,0.0,0,0,7,0,2,Winter
2021-02-08 08:00:00,5104.4,6.3,71.0,5.1,1020.3,0.0,0,0,8,0,2,Winter
2021-02-08 09:00:00,5297.2,8.0,81.2,4.2,1015.7,1.7,0,0,9,0,2,Winter
2021-02-08 10:00:00,4608.0,10.8,67.8,9.3,1010.8,0.0,0,0,10,0,2,Winter
2021-02-08 11:00:00,4987.6,11.5,67.7,17.3,1014.3,0.0,0,0,11,0,2,Winter
2021-02-08 12:00:00,4844.8,8.8,62.2,7.4,998.5,0.0,0,0,12,0,2,Winter
2021-02-08 13:00:00,4689.1,8.9,72.7,10.4,1011.5,0.0,0,0,13,0,2,Winter
2021-02-08 14:00:00,4538.2,10.3,81.4,8.9,1003.1,0.0,0,0,14,0,2,Winter
2021-02-08 15:00:00,5075.3,8.4,86.5,4.5,1016.5,0.0,0,0,15,0,2,Winter
2021-02-08 16:00:00,4867.1,8.2,75.2,22.0,1017.9,0.7,0,0,16,0,2,Winter
2021-02-08 17:00:00,5134.8,4.9,88.5,19.7,1013.2,0.0,0,0,17,0,2,Winter
2021-02-08 18:00:00,5129.0,7.0,62.9,5.0,1010.2,0.0,0,0,18,0,2,Winter
2021-02-08 19:00:00,5404.5,2.7,76.3,6.1,1021.7,0.0,0,0,19,0,2,Winter
2021-02-08 20:00:00,5492.6,2.9,80.9,3.3,1013.5,0.0,0,0,20,0,2,Winter
2021-02-08 21:00:00,5637.8,-0.3,71.8,11.1,1013.0,2.9,0,0,21,0,2,Winter
2021-02-08 22:00:00,4509.9,2.0,71.7,9.1,1008.8,0.0,0,0,22,0,2,Winter
2021-02-08 23:00:00,4345.5,1.5,68.8,5.8,1009.9,0.0,0,0,23,0,2,Winter
2021-02-09 00:00:00,3758.8,-1.5,71.8,10.1,1020.4,0.0,0,0,0,1,2,Winter
2021-02-09 01:00:00,3532.8,-0.1,55.8,18.1,1006.8,0.7,0,0,1,1,2,Winter
2021-02-09 02:00:00,3823.3,0.8,72.2,6.6,1016.3,0.0,0,0,2,1,2,Winter
2021-02-09 03:00:00,3668.4,2.0,74.5,5.7,1007.4,1.4,0,0,3,1,2,Winter
2021-02-09 04:00:00,3605.1,2.8,81.1,8.7,1015.6,0.0,0,0,4,1,2,Winter
2021-02-09 05:00:00,4931.0,3.6,71.1,12.3,1020.8,0.0,0,0,5,1,2,Winter
2021-02-09 06:00:00,4865.7,4.8,68.1,4.5,1012.7,0.0,0,0,6,1,2,Winter
2021-02-09 07:00:00,4508.0,6.3,87.7,7.3,1015.3,0.0,0,0,7,1,2,Winter
2021-02-09 08:00:00,5096.8,7.6,70.3,14.4,1010.0,0.0,0,0,8,1,2,Winter
2021-02-09 09:00:00,5628.9,4.6,64.7,1.0,1009.1,0.0,0,0,9,1,2,Winter
2021-02-09 10:00:00,4925.8,11.1,83.3,21.2,993.9,0.0,0,0,10,1,2,Winter
2021-02-09 11:00:00,5309.4,7.8,82.7,4.4,1009.7,0.0,0,0,11,1,2,Winter
2021-02-09 12:00:00,4787.3,7.9,73.9,11.5,1012.0,0.0,0,0,12,1,2,Winter
2021-02-09 13:00:00,4386.5,12.2,71.7,15.9,1014.3,0.0,0,0,13,1,2,Winter
2021-02-09 14:00:00,4674.6,9.8,77.3,7.2,1004.6,0.1,0,0,14,1,2,Winter
2021-02-09 15:00:00,5044.6,8.2,73.9,19.5,1027.4,0.0,0,0,15,1,2,Winter
2021-02-09 16:00:00,4942.7,9.3,62.8,2.4,1016.5,0.0,0,0,16,1,2,Winter
2021-02-09 17:00:00,5174.7,4.4,63.0,10.5,1007.7,0.0,0,0,17,1,2,Winter
2021-02-09 18:00:00,5634.7,3.7,70.1,10.1,1009.9,1.3,0,0,18,1,2,Winter
2021-02-09 19:00:00,5853.3,4.2,87.9,15.6,1011.7,12.5,0,0,19,1,2,Winter
2021-02-09 20:00:00,5366.9,0.9,72.2,12.6,1018.2,0.0,0,0,20,1,2,Winter
2021-02-09 21:00:00,5302.2,3.3,73.4,6.7,1026.6,0.0,0,0,21,1,2,Winter
2021-02-09 22:00:00,4474.7,-0.1,85.6,12.2,1024.6,0.7,0,0,22,1,2,Winter
2021-02-09 23:00:00,4661.8,1.8,74.7,10.4,1012.8,0.0,0,0,23,1,2,Winter
2021-02-10 00:00:00,3863.6,0.3,72.9,6.4,1013.3,0.0,0,0,0,2,2,Winter
2021-02-10 01:00:00,3701.5,-0.5,77.7,11.5,1013.0,0.6,0,0,1,2,2,Winter
2021-02-10 02:00:00,3668.0,-0.8,59.3,11.9,1013.1,2.6,0,0,2,2,2,Winter
2021-02-10 03:00:00,3671.4,2.7,91.3,13.9,1022.3,0.0,0,0,3,2,2,Winter
2021-02-10 04:00:00,3680.0,5.8,73.1,1.6,1022.5,0.0,0,0,4,2,2,Winter
2021-02-10 05:00:00,4577.7,4.0,79.0,4.4,1022.0,0.0,0,0,5,2,2,Winter
2021-02-10 06:00:00,4906.8,2.8,80.5,3.2,1011.3,0.0,0,0,6,2,2,Winter
2021-02-10 07:00:00,4488.0,6.0,81.1,5.5,1020.2,0.0,0,0,7,2,2,Winter
2021-02-10 08:00:00,5177.9,7.8,71.7,11.1,1021.3,0.0,0,0,8,2,2,Winter
2021-02-10 09:00:00,5160.8,7.4,74.7,6.9,1016.1,0.0,0,0,9,2,2,Winter
2021-02-10 10:00:00,4873.3,12.3,71.4,5.0,1026.7,0.0,0,0,10,2,2,Winter
2021-02-10 11:00:00,4990.6,12.1,83.9,4.4,1007.1,0.0,0,0,11,2,2,Winter
2021-02-10 12:00:00,4461.1,11.4,81.6,6.0,1029.7,0.0,0,0,12,2,2,Winter
2021-02-10 13:00:00,5015.7,9.4,79.3,15.8,990.3,0.0,0,0,13,2,2,Winter
2021-02-10 14:00:00,4786.5,11.7,79.5,8.7,1024.6,0.0,0,0,14,2,2,Winter
